DrugBank ID,SMILES,node_idx
DB05381,NCCC1=CNC=N1,3882
DB02166,CC[N+](C)(CC)CCC[N+]1=C(C2=CC=CC=C2)C2=C(C=CC(N)=C2)C2=C1C=C(N)C=C2,3883
DB00194,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,3884
DB08353,N#CC1=C2N=C(NCC3CCCCC3)N=C(NC3=CC=CC=C3)N2N=C1,3885
DB07368,CS(=O)(=O)C1=CC=C(C=C1)C(N)=N,3886
DB02636,COC1=C(O)C=CC2=C1C=C(C1=C2C2=C(OCO2)C=C1C(O)=O)[N+]([O-])=O,3887
DB02710,[H][C@@](CO)(NC(=O)C1=C(O)C(O)=CC=C1)C(O)=O,3888
DB02306,CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,3889
DB03331,[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C(NCC4=CC=CC5=CC=CC=C45)N=CN=C23)[C@]([H])(N=C(O)C2=CC(OC)=CC(OC)=C2)[C@]1([H])O,3890
DB04779,CCS\C(CC1=CC=CC=C1)=N/OS(O)(=O)=O,3891
DB08536,BrC1=C2C=C(C=C(NCC3=CN=CN=C3)N2N=C1)C1=CC=CC=C1,3892
DB00542,[H][C@@]1(CCC2=CC=CC=C2N(CC(O)=O)C1=O)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,3893
DB01765,OC(=O)CC1=C2NC(=O)C3=CC=CC=C3N2C2=C1C=CC=C2,3894
DB08200,CCCCCCP(O)(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,3895
DB05045,CC[C@H](C)[C@H](N=C(O)[C@H](CC1=CC=C(O)C=C1)N=C(O)[C@H](CCCNC(N)=N)N=C(O)[C@H](CCCNC(N)=N)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CC(O)=O)N=C(O)[C@H](C)N=C(O)[C@H](C)N=C(O)[C@H](CC1=CC=C(O)C=C1)N=C(O)[C@H](CCC(O)=N)N=C(O)[C@H](C)N=C(O)[C@H](CCSC)N=C(O)[C@H](CCC(O)=N)N=C(O)[C@H](CCC(O)=O)N=C(O)[C@@H]1CCCN1C(=O)[C@@H](N=C(O)[C@H](C)N=C(O)[C@H](CC(O)=N)N=C(O)[C@H](CC(O)=O)N=C(O)CN=C(O)[C@@H]1CCCN1C(=O)[C@H](CC1=CC=C(O)C=C1)N=C(O)[C@@H](N=C(O)[C@@H]1CCCN1C(=O)[C@H](CCC(O)=O)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H]1CCCN1C(=O)[C@H](C)N)C(C)C)[C@@H](C)O)C(O)=N[C@@H](CC(O)=N)C(O)=N[C@@H](CCSC)C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H]([C@@H](C)O)C(O)=N[C@@H](CCCNC(N)=N)C(O)=N[C@@H](CCC(O)=N)C(O)=N[C@@H](CCCNC(N)=N)C(O)=N[C@@H](CC1=CC=C(O)C=C1)C(O)=N,3896
DB02235,C[S@@](=O)CC[C@H](N)C(O)=O,3897
DB04688,[H][C@@]12CC[C@@]([H])(N1C)[C@@]([H])(C(=O)OC)[C@@]([H])(O)C2,3898
DB03889,[H][C@](N)(CCC(O)=N[C@@]([H])(CS[C@]([H])(O)N(O)C1=CC=C(Br)C=C1)C(O)=NCC(O)=O)C(O)=O,3899
DB02471,[H][C@]1(O)C2=NN=NN2[C@]([H])(CO)[C@@]([H])(O)[C@]1([H])O,3900
DB07999,OC(=O)COC(=O)C1=C2C(C(=O)N(CC(O)=O)S2(=O)=O)=C2C=CC=CC2=C1,3901
DB02366,NC(=N)C1=CC2=C(NC(=N2)C2=CC=CC(C3=CC=CC=C3)=C2O)C=C1Cl,3902
DB02763,OC(=O)C1=CC(S)=CC=C1[N+]([O-])=O,3903
DB04088,[H]N(CCCCOC1=CC=CC(O)=C1C(=O)OC)C(=O)[C@H](CC1=CC=C(C=C1)N(C(=O)C(O)=O)C1=CC=CC=C1C(O)=O)N([H])C(=O)OCC=C,3904
DB00489,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,3905
DB03807,CCOC(=O)C1=C(C)N(N=C1C)C1=C(Cl)C=CC=C1,3906
DB07145,[H][C@](C)(N1CC[C@](C)(C1=O)C1=CC=C(OCC2=CC(C)=NC3=CC=CC=C23)C=C1)C(=O)NO,3907
DB00730,N1C2=CC=CC=C2N=C1C1=CSC=N1,3908
DB02396,CCNC,3909
DB07622,CN1CCN(CC1)NC(=O)NC1=CC=CC2=C1C(=O)C1=C(NN=C21)C1=C(C)N=C(C)S1,3910
DB07220,O=C(CC1=CC=C(C=C1)N1CCCCC1)NC1=NNC2=C1C=C(C=C2)N1CCCS1(=O)=O,3911
DB07309,OC(=O)C1=C(NS(=O)(=O)C2=CC=C(Cl)C=C2)C=CC(Br)=C1,3912
DB04926,CC1(C)CC(C)(C)CC(C)(N)C1,3913
DB04576,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN(CCF)C2=C1F)C(O)=O,3914
DB01497,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3,3915
DB07003,[H][C@]1(C)CN=C(N)C2=C(O1)C=CS2,3916
DB08397,OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(F)(F)P(O)(O)=O,3917
DB01785,CC(C)=CCO[P@](O)(=O)OP(O)(O)=O,3918
DB03408,N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O,3919
DB06840,[H][C@](N)(CCCCN)B(OCC)OCC,3920
DB08798,CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)O1,3921
DB07244,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(NCC2=CC(F)=CC(F)=C2)C=C1,3922
DB00261,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,3923
DB00765,C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O,3924
DB07482,[H][C@]1(CCCN1C(=O)[C@]1([H])CCCN1)B(O)O,3925
DB05035,CC(C)C1=CC(OC2=C(Br)C=C(NC(=O)CC(O)=O)C=C2Br)=CC=C1O,3926
DB01844,CN(C)C=O,3927
DB07197,OC(=O)COC1=C(SC(=C1Br)C1=CC=C(O)C=C1)C(O)=O,3928
DB08349,CN1C2=C(C=NN2C2=C(F)C=C(F)C=C2)C(NC2=C(C)C=CC(=C2)C(=O)NC2CC2)=CC1=O,3929
DB02141,NC(=N)SCCC1=CC=C(CCSC(N)=N)C=C1,3930
DB02282,CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,3931
DB07127,CC1=NC(=NO1)C(CC1=CC=CC=C1)(CC1=CC=C(NS(O)(=O)=O)C=C1)C1=NOC(C)=N1,3932
DB06928,[H][C@@](CCC(O)=O)(C[P@](O)(=O)CC1=CC=C(I)C=C1)C(O)=O,3933
DB01397,[Mg++].OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,3934
DB06927,OC1=CC=C(C=C1)C1=CC2=C(O1)C(CC#N)=CC(O)=C2,3935
DB04680,[H][C@]1(O)[C@@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(OCCCCCCCCC(=O)OC)[C@]1([H])O,3936
DB04150,[H][C@](C)(O)[C@@]([H])(N=C(O)[C@]([H])(CC1=CC(I)=C(O)C(I)=C1)N=C(C)O)C(O)=O,3937
DB07841,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(O)(=O)OP(O)(O)=O,3938
DB06943,[H][C@]1(S)CCN(C1)S(=O)(=O)C1=CC=C(OCC#CC)C=C1,3939
DB00987,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,3940
DB11363,CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=C(N1)C=C(C=C3)C#N)C2=O,3941
DB01973,N[C@@H](COS(=O)(=O)CC1=CC=CC=C1)C(O)=O,3942
DB04459,ClC1=C(Cl)C2=CC=CC=C2C(=O)O1,3943
DB00325,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N,3944
DB04727,COC1=CC=C(C=C1)C1=C(C2=C(N)N=CN=C2O1)C1=CC=C(NC(O)=NC2=C(F)C=CC(=C2)C(F)(F)F)C=C1,3945
DB05129,CO[C@@H]1[C@@H](N)[C@@H](O[C@H]2[C@H](OC3=CC=CC4=C3C3=C5C(C(=O)OC6=C5C(=C(C)C=C6)C(=O)O3)=C4O)O[C@H](C)[C@H](O)[C@]2(C)O)O[C@H](C)[C@@H]1O,3946
DB03306,COC1=CC=CC(C=O)=C1OP(O)(O)=O,3947
DB08520,[H][C@@]12CCCCN1C(=O)C(=O)C(C)(C)COC(=O)CCCCCCCCCCCOC2=O,3948
DB08827,FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C2=C(C=CC=C2)C2=CC=C(C=C2)C(F)(F)F)C2=CC=CC=C2C2=CC=CC=C12,3949
DB04877,[H][C@@]12C[C@H](CC)[C@]3([H])N(C1)CCC1=C(NC4=CC(=C(OC)C=C14)[C@@]1([H])C[C@]4([H])C(C(=O)OC)[C@@]([H])(CC5=C1NC1=CC=CC=C51)N(C)C\C4=C\C)[C@@]3(C2)C(=O)OC,3950
DB02463,NC(=[NH2+])C1=CC2=C(NC(=C2)C2=CC=CC=C2O)C=C1,3951
DB05420,[Ga+3].CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1,3952
DB01811,OC1=C(O)C=C2C=CNC2=C1,3953
DB07039,C[C@](O)(COC1=CC=C(C=C1)C#N)C(=O)NC1=CC=C(C#N)C(I)=C1,3954
DB07595,BrC1=CC=CC(=C1)C1=NC2=[N+](NC=C2)C(NCC2=CC=NC=C2)=C1,3955
DB03006,NC1=CC=C(C=C1)[As](O)(O)=O,3956
DB07059,CCC1=NC(N)=NC(N)=C1C1=CC2=C(OC(C)(C)C(=O)N2CCNC(C)=O)C=C1,3957
DB00322,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O,3958
DB08611,OCCOC1=C(C=CC=C1)C1=C(F)C(F)=C(F)C=C1,3959
DB08765,NS(=O)(=O)C1=NC2=C(S1)C=C(O)C=C2,3960
DB03393,[H]\C(CC[C@]([H])(C)[C@@]([H])(O)C[C@]1([H])O[C@@]2(N=C(O)[C@@]([H])(CC)C[C@]2([H])C)[C@@]([H])(C)[C@@]([H])(O)[C@@]1([H])C)=C(\[H])/C(/[H])=C(\C)[C@]1([H])C\C([H])=C(/[H])\C(\[H])=C([H])\[C@]([H])(O)[C@]([H])(C)[C@@]([H])(O)[C@@]([H])(CCC(C)=O)C(O)=N[C@@]([H])(C(C)C)C(O)=N[C@@]([H])(CC2=CC(O)=CC=C2)C(=O)N2CCC[C@]([H])(N2)C(=O)O1,3961
DB07672,[H][C@@]1(CC[N@@+](C)([O-])CC1)[Si](C)(C)C1=CC=CC=C1,3962
DB03093,COC1=CC(CC2=NC3=NC(F)=NC(N)=C3N2)=C(OC)C=C1,3963
DB06852,[H][C@@]12CC[N@@](CC1)C[C@@]2([H])NC1=C(C2=NC3=CC=CC=C3N2)C(=O)NC2=C1C=C(Cl)C=C2,3964
DB07019,[H][C@@]1(C)CCC2=CC(C[C@@](C)(N)C(=O)OCC3=CC(CC1)=NC(=C3)N(C)S(C)(=O)=O)=CC=C2,3965
DB06127,[H][C@@]1(F)CN(C(=O)CNC23CCC(CC2)(CC3)C(=O)OCC)[C@@]([H])(C1)C#N,3966
DB00837,OC(=N)CCC\N=C(\C1=CC=C(Cl)C=C1)C1=C(O)C=CC(F)=C1,3967
DB04461,CC1=C2CC3=C(C)C(CCC(O)=O)=C(CC4=C(CCC(O)=O)C(C)=C(CC5=C(CCC(O)=O)C(C)=C(CC(N2)=C1CCC(O)=O)N5)N4)N3,3968
DB08810,CCOC1=CC(N)=C(C=C1C(=O)NC1CCN(CC2CCC=CC2)CC1)[N+]([O-])=O,3969
DB04594,OC(CC(O)=O)CC(O)=O,3970
DB02140,[H][C@@](CC1=CC=CC=C1)(NC(=O)C(=O)CC(=O)NCCC1=NC=CC=C1)C(=O)N(C)C,3971
DB08782,NCCC1=CC=C(C=C1)S(N)(=O)=O,3972
DB07182,[H][C@@](C[P@](O)(=O)CCCC1=CC=CC=C1)(C(O)=O)C1=CC(NC(N)=N)=CC=C1,3973
DB07094,NCC1=CC=C(S1)C1=CC=CS1,3974
DB04270,[H][C@@](CC1=CC=C(OCCN2C3=C(C=CC=C3)C3=C2C=CC=C3)C=C1)(OCC)C(O)=O,3975
DB05343,CCCCCC[C@@H](CCC)C(O)=O,3976
DB06823,CC(S)C(O)=NCC(O)=O,3977
DB00867,C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1,3978
DB04833,CC1=CC=CC=C1N1C(C)=NC2=CC=CC=C2C1=O,3979
DB03314,N[C@@H](CC1=CNC2=C1C=C(F)C=C2)C(O)=O,3980
DB02953,[H][C@](CS)(CC1=CC=CC=C1)C(O)=O,3981
DB00896,[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,3982
DB08503,[H][C@]1(C[C@]2(ON1)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C1=CC=C(C)C=C1,3983
DB03175,CCCO,3984
DB07410,OC(CC1=CC(=CC=C1)C1=CC=CC2=C1OC1=C2C=CC=C1)(P(O)(O)=O)P(O)(O)=O,3985
DB07020,O=C(NC1=CC(=CC=C1)C1=NNC2=CC=C(C=C12)C1=NNC=N1)C1=CC=CO1,3986
DB02345,N[C@@H](C[SeH])C(O)=O,3987
DB08674,[H][C@@]12CCN(C1=O)C1=C3C=C(OC4=C(C=CC(CN5C=NC=C5CN2)=C4)C#N)C=CC3=CC=C1,3988
DB07606,CCC1=NN(C2=C1C(=O)NC(CC1=CC(O)=C(O)C=C1)=N2)C1=C(Cl)C=C(Cl)C=C1Cl,3989
DB01228,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,3990
DB02898,[H][C@]1(COC2=NC(=N)NC3=C2N=CN3)CCC(O)=N1,3991
DB03546,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)[C@@]([H])(CCCC1([H])C(O)=N[C@]([H])(N)N[C@]1([H])N)C(O)(O)C(F)(F)F)C(O)=O,3992
DB08350,COC1=CC=CC=C1C1=CNC2=C1C=C(C=N2)C1=CC(=CN=C1)C(=O)N(C)C,3993
DB03333,NS(=O)(=O)C1=CC=C(NC(=S)OCCC2=CSC=C2)C=C1,3994
DB02336,[H][C@@](CC1=CC(=C(C=C1)P(O)(O)=O)P(O)(O)=O)(N=C(C)O)C(O)=N[C@@]1([H])CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,3995
DB09018,CCN(CC)CCN=C(O)C1=C(OC)C=C(N)C(Br)=C1,3996
DB01599,CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,3997
DB02877,C\C(=C/C1=CC=C(C=C1)C(O)=O)C1=CC=C2C(=C1)C(C)(C)CCC2(C)C,3998
DB02813,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)OC1=O,3999
DB08163,[H][C@]1(CN(C)CCCCON)O[C@@]([H])(N2C(C=C)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,4000
DB08658,CCO[P@](O)(=O)N(CC)CC,4001
DB04396,[H][C@]1(CO)O[C@@]([H])(S[C@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,4002
DB07567,[H][C@@]1(C)C2=CC(O)=CC=C2O[C@@]([H])(C2=CC=C(OCCN3CCCC3)C=C2)[C@@]1([H])C1=CC=C(O)C=C1,4003
DB02979,CS\C(N)=N\CCCCCCCCCCCCCC\N=C(/N)SC,4004
DB02838,[O-]C(=O)C1=[NH+]CCC1,4005
DB03924,NC1=CC=C(N)C2=C1C(=O)C1=C(O)C=CC(O)=C1C2=O,4006
DB08061,ClC1=CC=C(C=C1)C1=NNC(=C1)C1CCNCC1,4007
DB03137,COC1=CC(CC2=NC3=C(N)N=C(F)N=C3N2CCCC#C)=C(OC)C=C1,4008
DB08697,CC1=CC(=CC(C)=C1OCCN)C(=O)NC1=CC(Cl)=CC(=C1)N1CCCCC1,4009
DB08180,CN(CCO[P@@](O)(=O)OP(O)(O)=O)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4010
DB07907,[H][C@](O)(CCCCCC)C(O)=O,4011
DB06936,[H][C@]1(CCCN1C(=O)CCC(C)C)C(=O)NCC1=CC=C(C=C1)C(N)=N,4012
DB02541,[NH3+]CCCCO,4013
DB04639,[H][C@](N)(CC1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O,4014
DB06855,CC(C)COC1=C(O)C(=CC=C1)C1=NC2=CC(C(N)=N)=C(F)C=C2N1,4015
DB08443,OC1=CC(O)=C(C(=O)N2C=CC=C2)C(O)=C1,4016
DB07067,[H][C@@](N)(C(=O)N1CCCC1)[C@]([H])(C)C1=NC(=NO1)C1=CC=C(C=C1)S(C)(=O)=O,4017
DB07033,[H][C@](C)(C1=CC=CN1)C1=C2C=C(O)C=CC2=NC1=O,4018
DB04275,CC(=O)NCCC1=CNC2=C1C=C(O)C=C2,4019
DB07269,[H][C@@](C[P@](O)(=O)[C@@]([H])(NC(=O)OCC1=CC=CC=C1)C(C)C)(C(O)=O)C1=CC(CN)=CC=C1,4020
DB07583,[H][C@@]1(CNS(=O)(=O)C2=CC=CC3=CN=CC=C23)C[C@]([H])(CN1)OCC1=CC=C(Cl)C=C1,4021
DB02830,[H][C@](CO)(CCN1C=CC2=C1C=C(NC(=O)NCC1=CC=CC=C1)C=C2)N1C=NC(=C1)C(N)=O,4022
DB00824,CCCN1C2=C(NC=N2)C(=O)NC1=O,4023
DB08084,OC(=O)COC1=CC(F)=CC=C1C(=S)NCC1=CC=C(Br)C=C1F,4024
DB08789,CCNC(=O)C1=CC2=C(N=C(N)N=C2S1)C1=C(Cl)C=C(Cl)C=C1,4025
DB06211,[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,4026
DB04466,CCOP(=O)(OCC)C(=CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)P(=O)(OCC)OCC,4027
DB08768,CC(C)=CCNC1=C2N=CNC2=NC=N1,4028
DB07615,COC1=CC=C(\C=C\C(=O)NC2=CC=CC=C2C(O)=O)C=C1OC,4029
DB04066,OC(=O)\C=C\C1=CC=C(O)C=C1,4030
DB07836,[H][C@](COCCCCCCCCCC)(COCC(F)(F)F)O[P@](O)(=O)OC,4031
DB04152,N[C@@H](CC1=CCCCC2=C1C(=O)NO2)C(O)=O,4032
DB04776,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(=N1)N(C)CC1=CC=CC=C1,4033
DB08363,CCN1C2=CC=C(CNC)C=C2C2=C1C=CC=C2,4034
DB08654,[H][C@]1(N)CCC2=CC=CC=C2[C@]1([H])O,4035
DB04590,CCOC1=CC([C@@H](NC2=CC=C(C=C2)C(N)=N)C(O)=O)=C(F)C(O[C@@H]2CCOC2)=C1,4036
DB06957,CS(=O)(=O)C1=CC=C(CN2CCN(CC2)C2=C(NN=C2)C2=CC(Cl)=C(O)C=C2O)C=C1,4037
DB00614,[H]C(=NN1CCOC1=O)C1=CC=C(O1)[N+]([O-])=O,4038
DB04125,CC(=O)N1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,4039
DB08313,COC(=O)NC1=NC2=CC=C(C=C2N1)C(=O)C1=CC=CS1,4040
DB07882,[H][C@@]12O[C@]1(C)CC[C@]1([H])[C@]2(C)CCC[N@+]1([O-])CC(=O)NC1=CC=C(NC(=O)CCCC(O)=O)C=C1,4041
DB03861,[H][C@]1(CO)CN[C@]([H])(N=C(C)O)[C@@]([H])(O)[C@@]1([H])O,4042
DB07994,NC1=NC=CC=C1NCC1=C(OCC2=NC=CC=C2)C=CC(=C1)C1=CC2=C(C=CN2)C=C1,4043
DB04879,ClC1=CC=C(NC2=NN=C(CC3=CC=NC=C3)C3=CC=CC=C23)C=C1,4044
DB05403,[H][C@@]12C[C@H](C(=O)OOC)[C@](C)(O1)N1C3=C(C=C(CSCC)C=C3)C3=C4CNC(=O)C4=C4C5=C(C=CC(CSCC)=C5)N2C4=C13,4045
DB03696,[H][C@@]1(CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])CC3)[C@H](C)CCC=C(C)C,4046
DB04846,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O,4047
DB08562,OC(=O)CCCC(=O)NC1=CC=C(\C=C\C2=CC=CC=C2)C=C1,4048
DB01096,CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O,4049
DB00677,CC(C)OP(F)(=O)OC(C)C,4050
DB05424,FC1=C(Cl)C=C(NC2=NC=NC3=CC(OCCCN4CCOCC4)=C(NC(=O)C=C)C=C23)C=C1,4051
DB07207,NC(=N)C1=CC=C2NC(=NC2=C1)C1=NNC(=C1O)C1=CC=CC=C1,4052
DB07784,[H][C@]12C(=O)N(C(=O)[C@@]1([H])[C@@]1(CC[C@@]2([H])CC1)NC(=O)OCC(O)=O)C1=CC=C(NC(C)=O)C=C1,4053
DB02507,[H][C@](CC(C)=O)(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O,4054
DB01548,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@H](C1)C(C)(C)O,4055
DB00838,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,4056
DB08382,[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCC(F)(F)C1)N1CCN(CC1)C1=NC=CC=N1,4057
DB07964,[H][C@]1(N(CCSC1(C)C)S(=O)(=O)C1=CC=C(OCC#CC)C=C1)C(=O)NO,4058
DB04076,OC1=NC=NC2=C1NC=N2,4059
DB03611,[H]\C(OC)=C(/[H])[C@]([H])(N)C(O)=O,4060
DB08242,CNC(=O)C1=CC(NC2=C3C=NN(C3=NC=N2)C2=CC=CC=C2)=C(C)C=C1,4061
DB01137,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,4062
DB03297,OS(=O)(=O)CC1=CC=CC=C1,4063
DB02908,OP(O)(=O)C(C1=CC=CC=C1)P(O)(O)=O,4064
DB03719,CCNC(=O)[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N,4065
DB01754,CN1C(=O)C(O)=C(O)C2=CC=CC=C12,4066
DB02943,[H][C@@](CSCC1=CC=C(OC)C=C1)(N=C(O)CCCN)C(O)=NCC(O)=O,4067
DB04322,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(CC[C@]2([H])CNC3=C(C2)C(O)=NC(=N)N3)C=C1)C(O)=O,4068
DB08118,CNC1=C(C=C(SC2=NN=CN2C)C=C1)C(=O)NC1=NC(C)=CS1,4069
DB08423,NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)C1=CC(OC2CCNCC2)=CC=C1,4070
DB06996,[H][C@@](N)(CC(C)C)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=C(C=C1)C(N)=N,4071
DB08129,[H][C@](O)(CN)C1=CC=CC(=C1)C(F)(F)F,4072
DB06923,CC1=CC=CC(=C1)C1=CC2=C(N1)C=CC(=C2)C(N)=N,4073
DB01561,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,4074
DB07469,CC1=CC=C2C(=C1)N=C1N(CC[C@@]1(O)C2=O)C1=CC=CC=C1,4075
DB08323,[H][C@@]1(CCNC1=O)NC(=O)CC(=O)CCCCCCCCC,4076
DB04098,OC(=O)C1=CC=CC(O)=C1C(=O)C1=C(O)C=C(C=C1O)C(=O)O[C@@H]1CCCNC[C@@H]1NC(=O)C1=CC=C(O)C=C1,4077
DB01745,COC(=O)C1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,4078
DB07239,CN1C=NC2=CC(C#N)=C(C(CN)=C12)C1=C(Cl)C=CC=C1,4079
DB04652,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]12C)C(=O)CO,4080
DB00403,[H][C@](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,4081
DB07957,[H][C@](OC(C)=O)(C(=O)OC)C1=CC=C(N)C=C1C(O)=O,4082
DB07069,OC(=O)CNC(=O)C1=CC(O)=CC=C1,4083
DB02857,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,4084
DB02323,[H][C@]1(CCCCCCCCC(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)C[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]2(C)[C@@]1([H])O,4085
DB04394,NS(=O)(=O)C1=CC=C(N2CCCC2=O)C(=C1)[N+]([O-])=O,4086
DB03185,[H][C@]1(CO)O[C@@]([H])(N2C=CC=CNC2=O)[C@]([H])(O)[C@]1([H])O,4087
DB07476,NS(=O)(=O)C1=CC=C(NC(=O)C2=CC=CC=C2S)C=C1,4088
DB00380,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,4089
DB02158,[H][C@]1(CSC)N[C@@]([H])(C2=CNC3=C2N=CNC3([H])N)[C@]([H])(O)[C@]1([H])O,4090
DB03456,[H][C@@](CC(C)C)(NC(=O)OCC1=CC=CC=C1)C(=O)N[C@]1([H])CCN(C1)C#N,4091
DB03392,[H][C@]1(O)[C@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(NP(=O)(OC)OC)[C@]1([H])O,4092
DB01644,OC(=O)CCC1C2=CC=C(O)C=C2OC2=C1C=CC(O)=C2,4093
DB06914,ClC1=CC=C(CCC2(CN3C=CN=C3)OCCO2)C=C1,4094
DB03556,CCOCCOCCOCCOCCOCCOCCOCCOCCO,4095
DB07607,C[S@@](=O)C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC(I)=CC=C1)C1=CC=NC=C1,4096
